StudentID,YearLevel,SubjectCode,AcademicPeriod
210082,09,9PD,0
210082,09,9PHE,5
210082,09,9PHE,6
210082,09,9SCIO,0
210084,09,9CARE,0
210084,09,9DTE,5
210084,09,9ENGP,0
210084,09,9HUMP,0
210084,09,9LITP,0
210084,09,9MTHP,0
210084,09,9MUS2,6
210084,09,9PD,0
210084,09,9PHE,5
210084,09,9PHE,6
210084,09,9SCIP,0
210084,09,LLI,0
210085,09,9CARE,0
210085,09,9DAN,5
210085,09,9DAN,6
210085,09,9ENGO,0
210085,09,9FOD,5
210085,09,9HUMO,0
210085,09,9MDNW,6
210085,09,9MTHO,0
210085,09,9PD,0
210085,09,9PHE,5
210085,09,9PHE,6
210085,09,9SCIO,0
210087,09,9CARE,0
210087,09,9CR8FD,5
210087,09,9ENGO,0
210087,09,9FOD,6
210087,09,9HUMO,0
210087,09,9LNSP,0
210087,09,9MTHO,0
210087,09,9PD,0
210087,09,9PHE,5
210087,09,9PHE,6
210087,09,9SCIO,0
210088,09,9CARE,0
210088,09,9DGPRO,6
210088,09,9ENGO,0
210088,09,9HUMO,0
210088,09,9MDAN,6
210088,09,9MDFL,5
210088,09,9MTHO,0
210088,09,9PD,0
210088,09,9PGHD,5
210088,09,9PHE,5
210088,09,9PHE,6
210088,09,9SCIO,0
210089,09,9CARE,0
210089,09,9DAN,5
210089,09,9DGPRO,6
210089,09,9ENGO,0
210089,09,9HUMO,0
210089,09,9ITA1,0
210089,09,9MTHL,0
210089,09,9PD,0
210089,09,9PHE,5
210089,09,9PHE,6
210089,09,9SCIO,0
210090,09,9CARE,0
210090,09,9DGPRO,6
210090,09,9ENGL,0
210090,09,9HUML,0
210090,09,9ITA1,0
210090,09,9MDNW,5
210090,09,9MTHO,0
210090,09,9PD,0
210090,09,9PHE,5
210090,09,9PHE,6
210090,09,9SCIL,0
210091,09,9ART1,5
210091,09,9CARE,0
210091,09,9CR8FD,6
210091,09,9ENGL,0
210091,09,9FOD,6
210091,09,9HUML,0
210091,09,9MDNW,5
210091,09,9MTHL,0
210091,09,9PD,0
210091,09,9PHE,5
210091,09,9PHE,6
210091,09,9SCIL,0
210093,09,9ART2,6
210093,09,9CARE,0
210093,09,9ENGO,0
210093,09,9FOD,5
210093,09,9HUMO,0
210093,09,9MDNM,6
210093,09,9MDNW,5
210093,09,9MTHO,0
210093,09,9PD,0
210093,09,9PHE,5
210093,09,9PHE,6
210093,09,9SCIO,0
210094,09,9CARE,0
210094,09,9DTE,5
210094,09,9ENGO,0
210094,09,9FOD,6
210094,09,9HUMO,0
210094,09,9MDNM,6
210094,09,9MDNW,5
210094,09,9MTHL,0
210094,09,9PD,0
210094,09,9PHE,5
210094,09,9PHE,6
210094,09,9SCIO,0
210096,09,9ART2,6
210096,09,9CARE,0
210096,09,9ENGO,0
210096,09,9FOD,5
210096,09,9HUMO,0
210096,09,9MDNM,5
210096,09,9MDNW,6
210096,09,9MTHO,0
210096,09,9PD,0
210096,09,9PHE,5
210096,09,9PHE,6
210096,09,9SCIO,0
210097,09,9ART2,6
210097,09,9CARE,0
210097,09,9ENGP,0
210097,09,9HUMP,0
210097,09,9LITP,0
210097,09,9MDNW,5
210097,09,9MTHP,0
210097,09,9PD,0
210097,09,9PHE,5
210097,09,9PHE,6
210097,09,9SCIP,0
210097,09,LLI,0
210097,09,SOC SKILLS,0
210098,09,9ART2,6
210098,09,9CARE,0
210098,09,9DGPRO,6
210098,09,9DRA,5
210098,09,9DTE,5
210098,09,9ENGL,0
210098,09,9HUML,0
210098,09,9MTHL,0
210098,09,9PD,0
210098,09,9PHE,5
210098,09,9PHE,6
210098,09,9SCIL,0
210099,09,9CARE,0
210099,09,9DAN,6
210099,09,9ENGO,0
210099,09,9HUMO,0
210099,09,9MDNW,5
210099,09,9MTHO,0
210099,09,9MUS2,6
210099,09,9PD,0
210099,09,9PGHD,5
210099,09,9PHE,5
210099,09,9PHE,6
210099,09,9SCIO,0
210100,09,9ART1,5
210100,09,9CARE,0
210100,09,9CR8FD,6
210100,09,9DRA,5
210100,09,9ENGO,0
210100,09,9HUMO,0
210100,09,9MTHO,0
210100,09,9MUS2,6
210100,09,9PD,0
210100,09,9PHE,5
210100,09,9PHE,6
210100,09,9SCIO,0
210101,09,9ART2,6
210101,09,9CARE,0
210101,09,9ENGO,0
210101,09,9ENGTEC,5
210101,09,9HUMO,0
210101,09,9ITA1,0
210101,09,9MTHL,0
210101,09,9PD,0
210101,09,9PHE,5
210101,09,9PHE,6
210101,09,9SCIO,0
210102,09,9ART2,6
210102,09,9CARE,0
210102,09,9DAN,5
210102,09,9ENGO,0
210102,09,9FOD,6
210102,09,9HUMO,0
210102,09,9MDNW,5
210102,09,9MTHL,0
210102,09,9PD,0
210102,09,9PHE,5
210102,09,9PHE,6
210102,09,9SCIO,0
210103,09,9ART2,6
210103,09,9CARE,0
210103,09,9CR8FD,5
210103,09,9DRA,5
210103,09,9ENGO,0
210103,09,9FOD,6
210103,09,9HUMO,0
210103,09,9MTHO,0
210103,09,9PD,0
210103,09,9PHE,5
210103,09,9PHE,6
210103,09,9SCIO,0
210104,09,9CARE,0
210104,09,9ENGP,0
210104,09,9FOD,5
210104,09,9HUMP,0
210104,09,9LITP,0
210104,09,9MDNM,6
210104,09,9MTHP,0
210104,09,9PD,0
210104,09,9PHE,5
210104,09,9PHE,6
210104,09,9SCIP,0
210105,09,9ART1,5
210105,09,9CARE,0
210105,09,9EALA,0
210105,09,9ESLB,0
210105,09,9FOD,6
210105,09,9HUME,0
210105,09,9MTHO,0
210105,09,9PD,0
210105,09,9PHE,5
210105,09,9PHE,6
210105,09,9SCIE,0
210106,09,9CARE,0
210106,09,9ENGO,0
210106,09,9ENGTEC,5
210106,09,9FOD,6
210106,09,9HUMO,0
210106,09,9MDNM,6
210106,09,9MTHL,0
210106,09,9PD,0
210106,09,9PHE,5
210106,09,9PHE,6
210106,09,9SCIO,0
210107,09,9CARE,0
210107,09,9DAN,5
210107,09,9EALA,0
210107,09,9ESLB,0
210107,09,9HUME,0
210107,09,9MTHO,0
210107,09,9MUS2,6
210107,09,9PD,0
210107,09,9PHE,5
210107,09,9PHE,6
210107,09,9SCIE,0
210109,09,9CARE,0
210109,09,9ENGO,0
210109,09,9ENGTEC,5
210109,09,9HUMO,0
210109,09,9MDNM,6
210109,09,9MDNW,5
210109,09,9MTHO,0
210109,09,9PD,0
210109,09,9PGHD,6
210109,09,9PHE,5
210109,09,9PHE,6
210109,09,9SCIO,0
210110,09,9ART1,5
210110,09,9CARE,0
210110,09,9CR8FD,6
210110,09,9DAN,5
210110,09,9ENGO,0
210110,09,9FOD,6
210110,09,9HUMO,0
210110,09,9MTHO,0
210110,09,9PD,0
210110,09,9PHE,5
210110,09,9PHE,6
210110,09,9SCIO,0
210111,09,9ART1,5
210111,09,9CARE,0
210111,09,9CR8FD,6
210111,09,9DAN,5
210111,09,9DRA,6
210111,09,9ENGO,0
210111,09,9HUMO,0
210111,09,9MTHO,0
210111,09,9PD,0
210111,09,9PHE,5
210111,09,9PHE,6
210111,09,9SCIO,0
210112,09,9CARE,0
210112,09,9ENGL,0
210112,09,9ENGTEC,5
210112,09,9FOD,6
210112,09,9HUML,0
210112,09,9ITA1,0
210112,09,9MTHL,0
210112,09,9PD,0
210112,09,9PHE,5
210112,09,9PHE,6
210112,09,9SCIL,0
210114,09,9CARE,0
210114,09,9CR8FD,5
210114,09,9ENGO,0
210114,09,9HUMO,0
210114,09,9MDFL,5
210114,09,9MDNW,6
210114,09,9MTHL,0
210114,09,9PD,0
210114,09,9PGHD,6
210114,09,9PHE,5
210114,09,9PHE,6
210114,09,9SCIO,0
210115,09,9ART1,5
210115,09,9CARE,0
210115,09,9ENGP,0
210115,09,9HUMP,0
210115,09,9LITP,0
210115,09,9MDAN,6
210115,09,9MTHP,0
210115,09,9PD,0
210115,09,9PHE,5
210115,09,9PHE,6
210115,09,9SCIP,0
210116,09,9CARE,0
210116,09,9EALA,0
210116,09,9ESLB,0
210116,09,9FOD,5
210116,09,9HUME,0
210116,09,9MTHO,0
210116,09,9PD,0
210116,09,9PGHD,6
210116,09,9PHE,5
210116,09,9PHE,6
210116,09,9SCIE,0
210117,09,9ART2,6
210117,09,9CARE,0
210117,09,9DRA,5
210117,09,9ENGO,0
210117,09,9FOD,6
210117,09,9HUMO,0
210117,09,9MDNW,5
210117,09,9MTHL,0
210117,09,9PD,0
210117,09,9PHE,5
210117,09,9PHE,6
210117,09,9SCIO,0
210118,09,9ART2,6
210118,09,9CARE,0
210118,09,9DAN,5
210118,09,9ENGO,0
210118,09,9FOD,5
210118,09,9HUMO,0
210118,09,9MTHO,0
210118,09,9MUS2,6
210118,09,9PD,0
210118,09,9PHE,5
210118,09,9PHE,6
210118,09,9SCIO,0
210119,09,9ART1,5
210119,09,9CARE,0
210119,09,9DRA,5
210119,09,9ENGO,0
210119,09,9FOD,6
210119,09,9HUMO,0
210119,09,9MDNM,6
210119,09,9MTHL,0
210119,09,9PD,0
210119,09,9PHE,5
210119,09,9PHE,6
210119,09,9SCIO,0
210120,09,9ART1,5
210120,09,9CARE,0
210120,09,9ENGP,0
210120,09,9HUMP,0
210120,09,9LITP,0
210120,09,9MTHP,0
210120,09,9MUS2,6
210120,09,9PD,0
210120,09,9PHE,5
210120,09,9PHE,6
210120,09,9SCIP,0
210122,09,9CARE,0
210122,09,9EALA,0
210122,09,9ESLB,0
210122,09,9HUME,0
210122,09,9MDNM,6
210122,09,9MDNW,5
210122,09,9MTHO,0
210122,09,9PD,0
210122,09,9PHE,5
210122,09,9PHE,6
210122,09,9SCIE,0
210124,09,9ART2,6
210124,09,9CARE,0
210124,09,9DAN,5
210124,09,9DRA,5
210124,09,9ENGO,0
210124,09,9HUMO,0
210124,09,9MTHO,0
210124,09,9MUS2,6
210124,09,9PD,0
210124,09,9PHE,5
210124,09,9PHE,6
210124,09,9SCIO,0
210125,09,9CARE,0
210125,09,9ENGP,0
210125,09,9HUMP,0
210125,09,9LITP,0
210125,09,9MDNM,6
210125,09,9MDNW,5
210125,09,9MTHP,0
210125,09,9PD,0
210125,09,9PHE,5
210125,09,9PHE,6
210125,09,9SCIP,0
210125,09,LLI,0
210126,09,9CARE,0
210126,09,9DAN,5
210126,09,9ENGP,0
210126,09,9FOD,6
210126,09,9HUMP,0
210126,09,9LITP,0
210126,09,9MTHP,0
210126,09,9PD,0
210126,09,9PHE,5
210126,09,9PHE,6
210126,09,9SCIP,0
210130,09,9ART1,5
210130,09,9CARE,0
210130,09,9EALA,0
210130,09,9ESLB,0
210130,09,9FOD,6
210130,09,9HUME,0
210130,09,9MTHO,0
210130,09,9PD,0
210130,09,9PHE,5
210130,09,9PHE,6
210130,09,9SCIE,0
210132,09,9CARE,0
210132,09,9DAN,5
210132,09,9EALA,0
210132,09,9ESLB,0
210132,09,9HUME,0
210132,09,9MTHO,0
210132,09,9MUS2,6
210132,09,9PD,0
210132,09,9PHE,5
210132,09,9PHE,6
210132,09,9SCIE,0
210132,09,LLI,0
210133,09,9ART2,6
210133,09,9CARE,0
210133,09,9DAN,5
210133,09,9DRA,5
210133,09,9ENGO,0
210133,09,9HUMO,0
210133,09,9MTHO,0
210133,09,9MUS2,6
210133,09,9PD,0
210133,09,9PHE,5
210133,09,9PHE,6
210133,09,9SCIO,0
210136,09,9CARE,0
210136,09,9DAN,5
210136,09,9DGPRO,6
210136,09,9ENGL,0
210136,09,9HUML,0
210136,09,9ITA1,0
210136,09,9MTHO,0
210136,09,9PD,0
210136,09,9PHE,5
210136,09,9PHE,6
210136,09,9SCIL,0
210137,09,9ART2,6
210137,09,9CARE,0
210137,09,9DAN,5
210137,09,9ENGL,0
210137,09,9HUML,0
210137,09,9ITA1,0
210137,09,9MTHL,0
210137,09,9PD,0
210137,09,9PHE,5
210137,09,9PHE,6
210137,09,9SCIL,0
210138,09,9CARE,0
210138,09,9CR8FD,5
210138,09,9DAN,6
210138,09,9ENGL,0
210138,09,9HUML,0
210138,09,9MDFL,5
210138,09,9MDNW,6
210138,09,9MTHL,0
210138,09,9PD,0
210138,09,9PHE,5
210138,09,9PHE,6
210138,09,9SCIL,0
210141,09,9ART2,6
210141,09,9CARE,0
210141,09,9DRA,5
210141,09,9ENGO,0
210141,09,9FOD,5
210141,09,9HUMO,0
210141,09,9MDNW,6
210141,09,9MTHL,0
210141,09,9PD,0
210141,09,9PHE,5
210141,09,9PHE,6
210141,09,9SCIO,0
210142,09,9CARE,0
210142,09,9ENGO,0
210142,09,9FOD,5
210142,09,9HUMO,0
210142,09,9MDNM,6
210142,09,9MDNW,6
210142,09,9MTHO,0
210142,09,9MUS1,5
210142,09,9PD,0
210142,09,9PHE,5
210142,09,9PHE,6
210142,09,9SCIO,0
210144,09,9CARE,0
210144,09,9ENGP,0
210144,09,9HUMP,0
210144,09,9LITP,0
210144,09,9MDAN,6
210144,09,9MDFL,5
210144,09,9MTHP,0
210144,09,9PD,0
210144,09,9PHE,5
210144,09,9PHE,6
210144,09,9SCIP,0
210145,09,9ART1,5
210145,09,9CARE,0
210145,09,9DAN,6
210145,09,9ENGL,0
210145,09,9FOD,5
210145,09,9HUML,0
210145,09,9MDNW,6
210145,09,9MTHL,0
210145,09,9PD,0
210145,09,9PHE,5
210145,09,9PHE,6
210145,09,9SCIL,0
210146,09,9CARE,0
210146,09,9ENGL,0
210146,09,9ENGTEC,5
210146,09,9FOD,5
210146,09,9HUML,0
210146,09,9MDNM,6
210146,09,9MDNW,6
210146,09,9MTHL,0
210146,09,9PD,0
210146,09,9PHE,5
210146,09,9PHE,6
210146,09,9SCIL,0
210150,09,9ART1,5
210150,09,9CARE,0
210150,09,9ENGP,0
210150,09,9FOD,6
210150,09,9HUMP,0
210150,09,9LITP,0
210150,09,9MTHP,0
210150,09,9PD,0
210150,09,9PHE,5
210150,09,9PHE,6
210150,09,9SCIP,0
210151,09,9ART2,6
210151,09,9CARE,0
210151,09,9ENGO,0
210151,09,9FOD,5
210151,09,9HUMO,0
210151,09,9LNSP,0
210151,09,9MTHL,0
210151,09,9PD,0
210151,09,9PHE,5
210151,09,9PHE,6
210151,09,9SCIO,0
210152,09,9CARE,0
210152,09,9DTE,5
210152,09,9ENGO,0
210152,09,9FOD,6
210152,09,9HUMO,0
210152,09,9MDNW,6
210152,09,9MTHO,0
210152,09,9PD,0
210152,09,9PGHD,5
210152,09,9PHE,5
210152,09,9PHE,6
210152,09,9SCIO,0
210155,09,9ART2,6
210155,09,9CARE,0
210155,09,9ENGO,0
210155,09,9HUMO,0
210155,09,9MDAN,6
210155,09,9MDFL,5
210155,09,9MTHO,0
210155,09,9MUS1,5
210155,09,9PD,0
210155,09,9PHE,5
210155,09,9PHE,6
210155,09,9SCIO,0
210156,09,9ART2,6
210156,09,9CARE,0
210156,09,9ENGO,0
210156,09,9HUMO,0
210156,09,9LNSP,0
210156,09,9MDFL,5
210156,09,9MTHO,0
210156,09,9PD,0
210156,09,9PHE,5
210156,09,9PHE,6
210156,09,9SCIO,0
210157,09,9CARE,0
210157,09,9PD,0
210157,09,SC2ART,6
210157,09,SC2DT,5
210157,09,SC2ENG,5
210157,09,SC2ENG,6
210157,09,SC2FD,6
210157,09,SC2HUM,5
210157,09,SC2HUM,6
210157,09,SC2MTH,5
210157,09,SC2MTH,6
210157,09,SC2MUS,5
210157,09,SC2SCI,5
210157,09,SC2SCI,6
210157,09,SWDPE,5
210157,09,SWDPE,6
210158,09,9ART1,5
210158,09,9CARE,0
210158,09,9CR8FD,6
210158,09,9DAN,5
210158,09,9DRA,6
210158,09,9ENGO,0
210158,09,9HUMO,0
210158,09,9MTHO,0
210158,09,9PD,0
210158,09,9PHE,5
210158,09,9PHE,6
210158,09,9SCIO,0
210159,09,9ART2,6
210159,09,9CARE,0
210159,09,9DRA,5
210159,09,9ENGO,0
210159,09,9FOD,6
210159,09,9HUMO,0
210159,09,9MDNW,5
210159,09,9MTHL,0
210159,09,9PD,0
210159,09,9PHE,5
210159,09,9PHE,6
210159,09,9SCIO,0
210160,09,9CARE,0
210160,09,9CR8FD,6
210160,09,9EALA,0
210160,09,9ESLB,0
210160,09,9FOD,5
210160,09,9HUME,0
210160,09,9MTHO,0
210160,09,9PD,0
210160,09,9PHE,5
210160,09,9PHE,6
210160,09,9SCIE,0
210161,09,9CARE,0
210161,09,9CR8FD,6
210161,09,9DTE,5
210161,09,9ENGO,0
210161,09,9HUMO,0
210161,09,9LNSP,0
210161,09,9MTHO,0
210161,09,9PD,0
210161,09,9PHE,5
210161,09,9PHE,6
210161,09,9SCIO,0
210163,09,9CARE,0
210163,09,9ENGO,0
210163,09,9FOD,6
210163,09,9HUMO,0
210163,09,9ITA1,0
210163,09,9MDNW,5
210163,09,9MTHL,0
210163,09,9PD,0
210163,09,9PHE,5
210163,09,9PHE,6
210163,09,9SCIO,0
210164,09,9CARE,0
210164,09,9DAN,5
210164,09,9ENGO,0
210164,09,9FOD,5
210164,09,9HUMO,0
210164,09,9MDNW,6
210164,09,9MTHO,0
210164,09,9PD,0
210164,09,9PGHD,6
210164,09,9PHE,5
210164,09,9PHE,6
210164,09,9SCIO,0
210165,09,9CARE,0
210165,09,9DTE,5
210165,09,9ENGO,0
210165,09,9HUMO,0
210165,09,9MDAN,6
210165,09,9MDNM,6
210165,09,9MDNW,5
210165,09,9MTHO,0
210165,09,9PD,0
210165,09,9PHE,5
210165,09,9PHE,6
210165,09,9SCIO,0
210166,09,9ART2,6
210166,09,9CARE,0
210166,09,9ENGO,0
210166,09,9FOD,6
210166,09,9HUMO,0
210166,09,9MDNW,5
210166,09,9MTHO,0
210166,09,9MUS1,5
210166,09,9PD,0
210166,09,9PHE,5
210166,09,9PHE,6
210166,09,9SCIO,0
210167,09,9CARE,0
210167,09,9DTE,5
210167,09,9ENGO,0
210167,09,9FOD,6
210167,09,9HUMO,0
210167,09,9MDAN,6
210167,09,9MDNW,5
210167,09,9MTHO,0
210167,09,9PD,0
210167,09,9PHE,5
210167,09,9PHE,6
210167,09,9SCIO,0
210168,09,9CARE,0
210168,09,9DAN,5
210168,09,9DRA,6
210168,09,9ENGL,0
210168,09,9FOD,5
210168,09,9HUML,0
210168,09,9MDNW,6
210168,09,9MTHO,0
210168,09,9PD,0
210168,09,9PHE,5
210168,09,9PHE,6
210168,09,9SCIL,0
210169,09,9ART1,5
210169,09,9CARE,0
210169,09,9DAN,5
210169,09,9DRA,6
210169,09,9ENGO,0
210169,09,9FOD,6
210169,09,9HUMO,0
210169,09,9MTHO,0
210169,09,9PD,0
210169,09,9PHE,5
210169,09,9PHE,6
210169,09,9SCIO,0
210170,09,9CARE,0
210170,09,9DRA,6
210170,09,9ENGO,0
210170,09,9HUMO,0
210170,09,9MDNM,5
210170,09,9MDNW,6
210170,09,9MTHL,0
210170,09,9MUS1,5
210170,09,9PD,0
210170,09,9PHE,5
210170,09,9PHE,6
210170,09,9SCIO,0
210171,09,9ART2,6
210171,09,9CARE,0
210171,09,9CR8FD,6
210171,09,9ENGO,0
210171,09,9HUMO,0
210171,09,9MDNW,5
210171,09,9MTHO,0
210171,09,9PD,0
210171,09,9PGHD,5
210171,09,9PHE,5
210171,09,9PHE,6
210171,09,9SCIO,0
210172,09,9CARE,0
210172,09,9CR8FD,5
210172,09,9DAN,6
210172,09,9ENGL,0
210172,09,9HUML,0
210172,09,9MDNW,6
210172,09,9MTHL,0
210172,09,9PD,0
210172,09,9PGHD,5
210172,09,9PHE,5
210172,09,9PHE,6
210172,09,9SCIL,0
210173,09,9ART1,5
210173,09,9CARE,0
210173,09,9ENGL,0
210173,09,9HUML,0
210173,09,9ITA1,0
210173,09,9MDNM,6
210173,09,9MTHL,0
210173,09,9PD,0
210173,09,9PHE,5
210173,09,9PHE,6
210173,09,9SCIL,0
210174,09,9ART1,5
210174,09,9CARE,0
210174,09,9ENGO,0
210174,09,9FOD,6
210174,09,9HUMO,0
210174,09,9MDNW,5
210174,09,9MTHO,0
210174,09,9MUS2,6
210174,09,9PD,0
210174,09,9PHE,5
210174,09,9PHE,6
210174,09,9SCIO,0
210175,09,9ART1,5
210175,09,9CARE,0
210175,09,9DAN,6
210175,09,9DRA,6
210175,09,9ENGO,0
210175,09,9FOD,5
210175,09,9HUMO,0
210175,09,9MTHO,0
210175,09,9PD,0
210175,09,9PHE,5
210175,09,9PHE,6
210175,09,9SCIO,0
210176,09,9CARE,0
210176,09,9ENGP,0
210176,09,9FOD,5
210176,09,9HUMP,0
210176,09,9LITP,0
210176,09,9MDNM,6
210176,09,9MTHP,0
210176,09,9PD,0
210176,09,9PHE,5
210176,09,9PHE,6
210176,09,9SCIP,0
210177,09,9CARE,0
210177,09,9CR8FD,5
210177,09,9ENGO,0
210177,09,9HUMO,0
210177,09,9MDFL,5
210177,09,9MDNW,6
210177,09,9MTHL,0
210177,09,9PD,0
210177,09,9PGHD,6
210177,09,9PHE,5
210177,09,9PHE,6
210177,09,9SCIO,0
210178,09,9CARE,0
210178,09,9CR8FD,6
210178,09,9ENGO,0
210178,09,9HUMO,0
210178,09,9MDAN,6
210178,09,9MDNM,5
210178,09,9MDNW,5
210178,09,9MTHL,0
210178,09,9PD,0
210178,09,9PHE,5
210178,09,9PHE,6
210178,09,9SCIO,0
210180,09,9CARE,0
210180,09,9CR8FD,5
210180,09,9DGPRO,6
210180,09,9ENGL,0
210180,09,9HUML,0
210180,09,9MDNM,5
210180,09,9MDNW,6
210180,09,9MTHL,0
210180,09,9PD,0
210180,09,9PHE,5
210180,09,9PHE,6
210180,09,9SCIL,0
210181,09,9CARE,0
210181,09,9DRA,6
210181,09,9ENGO,0
210181,09,9HUMO,0
210181,09,9ITA1,0
210181,09,9MTHO,0
210181,09,9MUS1,5
210181,09,9PD,0
210181,09,9PHE,5
210181,09,9PHE,6
210181,09,9SCIO,0
210182,09,9CARE,0
210182,09,9CR8FD,5
210182,09,9ENGO,0
210182,09,9HUMO,0
210182,09,9LNSP,0
210182,09,9MDNM,5
210182,09,9MDNW,6
210182,09,9MTHO,0
210182,09,9PD,0
210182,09,9PHE,5
210182,09,9PHE,6
210182,09,9SCIO,0
210184,09,9CARE,0
210184,09,9ENGO,0
210184,09,9FOD,5
210184,09,9HUMO,0
210184,09,9LNSP,0
210184,09,9MDAN,6
210184,09,9MTHO,0
210184,09,9PD,0
210184,09,9PHE,5
210184,09,9PHE,6
210184,09,9SCIO,0
210184,09,SOC SKILLS,0
210185,09,9ART1,5
210185,09,9CARE,0
210185,09,9ENGP,0
210185,09,9FOD,6
210185,09,9HUMP,0
210185,09,9LITP,0
210185,09,9MTHP,0
210185,09,9PD,0
210185,09,9PHE,5
210185,09,9PHE,6
210185,09,9SCIP,0
210185,09,SOC SKILLS,0
210186,09,9CARE,0
210186,09,9ENGO,0
210186,09,9FOD,6
210186,09,9HUMO,0
210186,09,9LNSP,0
210186,09,9MDFL,5
210186,09,9MTHO,0
210186,09,9PD,0
210186,09,9PHE,5
210186,09,9PHE,6
210186,09,9SCIO,0
210186,09,SOC SKILLS,0
210187,09,9ART1,5
210187,09,9CARE,0
210187,09,9ENGO,0
210187,09,9HUMO,0
210187,09,9LNSP,0
210187,09,9MDAN,6
210187,09,9MTHO,0
210187,09,9PD,0
210187,09,9PHE,5
210187,09,9PHE,6
210187,09,9SCIO,0
210188,09,9ART1,5
210188,09,9CARE,0
210188,09,9DAN,5
210188,09,9ENGO,0
210188,09,9FOD,6
210188,09,9HUMO,0
210188,09,9MDNW,6
210188,09,9MTHL,0
210188,09,9PD,0
210188,09,9PHE,5
210188,09,9PHE,6
210188,09,9SCIO,0
210189,09,9CARE,0
210189,09,9DRA,6
210189,09,9ENGO,0
210189,09,9FOD,5
210189,09,9HUMO,0
210189,09,9MDNM,5
210189,09,9MTHO,0
210189,09,9MUS2,6
210189,09,9PD,0
210189,09,9PHE,5
210189,09,9PHE,6
210189,09,9SCIO,0
210190,09,9ART2,6
210190,09,9CARE,0
210190,09,9CR8FD,5
210190,09,9ENGO,0
210190,09,9FOD,6
210190,09,9HUMO,0
210190,09,9MTHO,0
210190,09,9PD,0
210190,09,9PGHD,5
210190,09,9PHE,5
210190,09,9PHE,6
210190,09,9SCIO,0
210191,09,9CARE,0
210191,09,9EALA,0
210191,09,9ENGTEC,5
210191,09,9ESLB,0
210191,09,9HUME,0
210191,09,9MTHO,0
210191,09,9MUS2,6
210191,09,9PD,0
210191,09,9PHE,5
210191,09,9PHE,6
210191,09,9SCIE,0
210192,09,9ART2,6
210192,09,9CARE,0
210192,09,9CR8FD,6
210192,09,9DAN,5
210192,09,9DRA,5
210192,09,9ENGO,0
210192,09,9HUMO,0
210192,09,9MTHL,0
210192,09,9PD,0
210192,09,9PHE,5
210192,09,9PHE,6
210192,09,9SCIO,0
210193,09,9CARE,0
210193,09,9DRA,6
210193,09,9ENGL,0
210193,09,9HUML,0
210193,09,9ITA1,0
210193,09,9MTHL,0
210193,09,9MUS1,5
210193,09,9PD,0
210193,09,9PHE,5
210193,09,9PHE,6
210193,09,9SCIL,0
210196,10,0CARE,0
210196,10,0PD,0
210196,10,1EPM20,0
210196,10,1HWM10,0
210196,10,1MPM20,0
210196,10,SC3ARTS,5
210196,10,SC3ARTS,6
210196,10,SC3HUM,5
210196,10,SC3HUM,6
210196,10,SC3SCI,5
210196,10,SC3SCI,6
210196,10,SWDPE,5
210196,10,SWDPE,6
210197,09,9CARE,0
210197,09,9PD,0
210197,09,SC2ART,6
210197,09,SC2DT,5
210197,09,SC2ENG,5
210197,09,SC2ENG,6
210197,09,SC2FD,6
210197,09,SC2HUM,5
210197,09,SC2HUM,6
210197,09,SC2MTH,5
210197,09,SC2MTH,6
210197,09,SC2MUS,5
210197,09,SC2SCI,5
210197,09,SC2SCI,6
210197,09,SWDPE,5
210197,09,SWDPE,6
210199,09,9CARE,0
210199,09,9DAN,6
210199,09,9DRA,5
210199,09,9ENGO,0
210199,09,9FOD,5
210199,09,9HUMO,0
210199,09,9MTHO,0
210199,09,9MUS2,6
210199,09,9PD,0
210199,09,9PHE,5
210199,09,9PHE,6
210199,09,9SCIO,0
210201,09,9CARE,0
210201,09,9PD,0
210201,09,SU2ARTS,5
210201,09,SU2ARTS,6
210201,09,SU2DTE,6
210201,09,SU2ENG,5
210201,09,SU2ENG,6
210201,09,SU2FD,5
210201,09,SU2HUM,5
210201,09,SU2HUM,6
210201,09,SU2MTH,5
210201,09,SU2MTH,6
210201,09,SU2SCI,5
210201,09,SU2SCI,6
210201,09,SWDPE,5
210201,09,SWDPE,6
210202,09,9CARE,0
210202,09,9PD,0
210202,09,SC2ART,6
210202,09,SC2DT,5
210202,09,SC2FD,6
210202,09,SC2HUM,5
210202,09,SC2HUM,6
210202,09,SC2MTH,5
210202,09,SC2MUS,5
210202,09,SC2SCI,5
210202,09,SC2SCI,6
210202,09,SC3ENG,5
210202,09,SC3ENG,6
210202,09,SC3MTH,6
210202,09,SWDPE,5
210202,09,SWDPE,6
210203,09,9CARE,0
210203,09,9PD,0
210203,09,SC2ART,6
210203,09,SC2DT,5
210203,09,SC2ENG,5
210203,09,SC2ENG,6
210203,09,SC2FD,6
210203,09,SC2HUM,5
210203,09,SC2HUM,6
210203,09,SC2MTH,5
210203,09,SC2MTH,6
210203,09,SC2MUS,5
210203,09,SC2SCI,5
210203,09,SC2SCI,6
210203,09,SWDPE,5
210203,09,SWDPE,6
210204,09,9CARE,0
210204,09,9PD,0
210204,09,SC2ART,6
210204,09,SC2DT,5
210204,09,SC2ENG,5
210204,09,SC2ENG,6
210204,09,SC2FD,6
210204,09,SC2HUM,5
210204,09,SC2HUM,6
210204,09,SC2MTH,5
210204,09,SC2MTH,6
210204,09,SC2MUS,5
210204,09,SC2SCI,5
210204,09,SC2SCI,6
210204,09,SWDPE,5
